CenteredInterval[1067989636062445013744111 * 2^-76, 536887342 * 2^-107]
CenteredInterval[928932167523059558120241 * 2^-68, 536870913 * 2^-99]
CenteredInterval[929237478918646646707561 * 2^-68, 536870913 * 2^-99]
CenteredInterval[929379795376023353844905 * 2^-68, 551301996 * 2^-99]
CenteredInterval[1859297060940269970620493 * 2^-69, 537048065 * 2^-99]
CenteredInterval[3719837183353869755463065 * 2^-70, 540314625 * 2^-99]
CenteredInterval[3721403128040759149781667 * 2^-70, 550788609 * 2^-99]
CenteredInterval[1861199478849218992722829 * 2^-69, 536870913 * 2^-99]
CenteredInterval[930777541402632680431509 * 2^-68, 541883137 * 2^-99]
CenteredInterval[232820939731873177826553 * 2^-66, 536870913 * 2^-99]
CenteredInterval[3726301755062629426040773 * 2^-70, 536870950 * 2^-99]
CenteredInterval[1863508244683819240752619 * 2^-69, 536882945 * 2^-99]
CenteredInterval[3728991059847938109789857 * 2^-70, 536876801 * 2^-99]
CenteredInterval[3729802028245568733727931 * 2^-70, 549082881 * 2^-99]
CenteredInterval[3730438240710411548167711 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3731923206558251814019747 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3732325224722056206141701 * 2^-70, 536983041 * 2^-99]
CenteredInterval[233411224573071587987271 * 2^-66, 536870913 * 2^-99]
CenteredInterval[3735805722290177849441443 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3737210704914239343889493 * 2^-70, 536870986 * 2^-99]
CenteredInterval[3737917866095762833916271 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3739076626267800662356987 * 2^-70, 536871015 * 2^-99]
CenteredInterval[467543429978692965601789 * 2^-67, 536871169 * 2^-99]
CenteredInterval[1870753537321606705318283 * 2^-69, 536870921 * 2^-99]
CenteredInterval[3742492121282159804994787 * 2^-70, 536893441 * 2^-99]
CenteredInterval[468007762913640503945063 * 2^-67, 536870913 * 2^-99]
CenteredInterval[1872322549333965451368889 * 2^-69, 536870913 * 2^-99]
CenteredInterval[3746030947441601060883005 * 2^-70, 536871021 * 2^-99]
CenteredInterval[3748160442008435521553589 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3749002601418670307789881 * 2^-70, 536870913 * 2^-99]
CenteredInterval[29297859976008593275053 * 2^-63, 536870913 * 2^-99]
CenteredInterval[3750639979598602221790927 * 2^-70, 536870952 * 2^-99]
CenteredInterval[1876179501227107903579391 * 2^-69, 536871038 * 2^-99]
CenteredInterval[3752985767366686572330423 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3754294592295446406170925 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3755849771872087970093605 * 2^-70, 552328193 * 2^-99]
CenteredInterval[3757633581122912045495545 * 2^-70, 536870932 * 2^-99]
CenteredInterval[234879121560770399271005 * 2^-66, 546417025 * 2^-99]
CenteredInterval[939884189358540043600637 * 2^-68, 536870913 * 2^-99]
CenteredInterval[1880218682700090398007247 * 2^-69, 536870987 * 2^-99]
CenteredInterval[3762009352480189814234995 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3763308349505514330771455 * 2^-70, 538039041 * 2^-99]
CenteredInterval[3763791588820349013627433 * 2^-70, 536871169 * 2^-99]
CenteredInterval[941190502403673140132199 * 2^-68, 536871035 * 2^-99]
CenteredInterval[941571597746948386228745 * 2^-68, 536870935 * 2^-99]
CenteredInterval[3768101662053229400076797 * 2^-70, 551808129 * 2^-99]
CenteredInterval[1884626685400564717601299 * 2^-69, 536870913 * 2^-99]
CenteredInterval[3770286880604267040337479 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1885869208355246991435163 * 2^-69, 536870913 * 2^-99]
CenteredInterval[1886187963695521886001863 * 2^-69, 545935873 * 2^-99]
CenteredInterval[235807968420326714976773 * 2^-66, 536871003 * 2^-99]
CenteredInterval[1887498695311441594273777 * 2^-69, 536871169 * 2^-99]
CenteredInterval[3776039805931621673695837 * 2^-70, 536871169 * 2^-99]
CenteredInterval[944251633742457115587397 * 2^-68, 536870913 * 2^-99]
CenteredInterval[944669059393101430277739 * 2^-68, 536870913 * 2^-99]
CenteredInterval[3779575371582387826552801 * 2^-70, 536871035 * 2^-99]
CenteredInterval[945293302014609302634305 * 2^-68, 536879617 * 2^-99]
CenteredInterval[3782179785966242481497839 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3783273626575654915669109 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3784383583843016939160491 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3785246965536560616479861 * 2^-70, 536870959 * 2^-99]
CenteredInterval[946619040249247940238361 * 2^-68, 536871030 * 2^-99]
CenteredInterval[946859902053128473416249 * 2^-68, 537136385 * 2^-99]
CenteredInterval[1895057583619553794609283 * 2^-69, 536871169 * 2^-99]
CenteredInterval[1895245278655777474218107 * 2^-69, 536872193 * 2^-99]
CenteredInterval[3791610282614812120266625 * 2^-70, 536870938 * 2^-99]
CenteredInterval[3792437162870494036848449 * 2^-70, 536871018 * 2^-99]
CenteredInterval[1896978452382069918727385 * 2^-69, 536870979 * 2^-99]
CenteredInterval[3795209587665509337337895 * 2^-70, 536870913 * 2^-99]
CenteredInterval[948996526441613969900877 * 2^-68, 536870917 * 2^-99]
CenteredInterval[949340735540095885643653 * 2^-68, 536870913 * 2^-99]
CenteredInterval[3798471848359326692392391 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3799923006746636257044213 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1900539513688462002381783 * 2^-69, 536870916 * 2^-99]
CenteredInterval[3802919770859734701637045 * 2^-70, 542506497 * 2^-99]
CenteredInterval[1901702576472441625931073 * 2^-69, 536871169 * 2^-99]
CenteredInterval[1902413507803807806325577 * 2^-69, 536873729 * 2^-99]
CenteredInterval[951371660578251089459819 * 2^-68, 536870913 * 2^-99]
CenteredInterval[1903239842659656157289507 * 2^-69, 536918529 * 2^-99]
CenteredInterval[3807840918609035620165475 * 2^-70, 536870946 * 2^-99]
CenteredInterval[3809821226948892844708569 * 2^-70, 537062913 * 2^-99]
CenteredInterval[3810389147172703553728775 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1906074800335082227740495 * 2^-69, 536871169 * 2^-99]
CenteredInterval[1906644291364724688403207 * 2^-69, 536871169 * 2^-99]
CenteredInterval[3813708365422463467393579 * 2^-70, 536870968 * 2^-99]
CenteredInterval[476920844459785690947505 * 2^-67, 536870913 * 2^-99]
CenteredInterval[3816544236683936079138329 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3817931015654026293625719 * 2^-70, 536871017 * 2^-99]
CenteredInterval[238649703778427871131257 * 2^-66, 536870913 * 2^-99]
CenteredInterval[1909698216385373181902157 * 2^-69, 536871012 * 2^-99]
CenteredInterval[1910839235961770953821321 * 2^-69, 536870913 * 2^-99]
CenteredInterval[3822753585705073000171187 * 2^-70, 536871169 * 2^-99]
CenteredInterval[1912021512895315023902699 * 2^-69, 536877057 * 2^-99]
CenteredInterval[3824842144071381610490823 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3825831991285040875271277 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3827000264211483017781331 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3828148973535578158831761 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3829250872974012062630821 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1915441523030236817087699 * 2^-69, 536870913 * 2^-99]
CenteredInterval[3832247810830076105684383 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3833194076672884097720415 * 2^-70, 536871169 * 2^-99]
CenteredInterval[958513631040267874927925 * 2^-68, 536871169 * 2^-99]
CenteredInterval[479513237395344165953073 * 2^-67, 536870913 * 2^-99]
CenteredInterval[119900384957470467143321 * 2^-65, 552628225 * 2^-99]
CenteredInterval[3837646852822467765581133 * 2^-70, 536870949 * 2^-99]
CenteredInterval[959676553398528337076741 * 2^-68, 536964353 * 2^-99]
CenteredInterval[1920069344085810464162999 * 2^-69, 536870913 * 2^-99]
CenteredInterval[1920450100430016705469381 * 2^-69, 536928257 * 2^-99]
CenteredInterval[3842993459869836524783411 * 2^-70, 537212929 * 2^-99]
CenteredInterval[3844415525244405259728399 * 2^-70, 536870913 * 2^-99]
CenteredInterval[480639795913824432169407 * 2^-67, 536870934 * 2^-99]
CenteredInterval[3846168381729717314514389 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1923600920624584819548549 * 2^-69, 536873473 * 2^-99]
CenteredInterval[3848185293443425919450017 * 2^-70, 548885121 * 2^-99]
CenteredInterval[1925068047820230365924831 * 2^-69, 536870918 * 2^-99]
CenteredInterval[3850541260732080436407995 * 2^-70, 536870913 * 2^-99]
CenteredInterval[962984668799128471064467 * 2^-68, 536871169 * 2^-99]
CenteredInterval[963299288141284405696013 * 2^-68, 536870913 * 2^-99]
CenteredInterval[3854866309728512617433369 * 2^-70, 536870913 * 2^-99]
CenteredInterval[60249903003465963220095 * 2^-64, 537405953 * 2^-99]
CenteredInterval[964190343796293785772653 * 2^-68, 536871011 * 2^-99]
CenteredInterval[241149748694071143824269 * 2^-66, 536870913 * 2^-99]
CenteredInterval[241202941041509227156347 * 2^-66, 536870994 * 2^-99]
CenteredInterval[3859964120591235885603479 * 2^-70, 537237761 * 2^-99]
CenteredInterval[241306345731495979367109 * 2^-66, 536870913 * 2^-99]
CenteredInterval[3862918683644119883147107 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3864504968284929339892729 * 2^-70, 536870940 * 2^-99]
CenteredInterval[3865327746252083700416199 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1933138243473058876521801 * 2^-69, 536871169 * 2^-99]
CenteredInterval[966941181451277186688229 * 2^-68, 536870913 * 2^-99]
CenteredInterval[967109533726753096414953 * 2^-68, 538719233 * 2^-99]
CenteredInterval[3870049552281327442917265 * 2^-70, 536879361 * 2^-99]
CenteredInterval[3871143624768105660892275 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1935868917655602552554697 * 2^-69, 536870918 * 2^-99]
CenteredInterval[968373316926210045048163 * 2^-68, 536870959 * 2^-99]
CenteredInterval[1937177710417545223112905 * 2^-69, 536871169 * 2^-99]
CenteredInterval[3876164598960286345374363 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3877653016661641271440539 * 2^-70, 536871169 * 2^-99]
CenteredInterval[1939241465990691644733985 * 2^-69, 550430721 * 2^-99]
CenteredInterval[3879048944154019350497625 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3880272368384674020486275 * 2^-70, 537349377 * 2^-99]
CenteredInterval[970379340806679216578215 * 2^-68, 536871169 * 2^-99]
CenteredInterval[1941445715604440680668751 * 2^-69, 536873729 * 2^-99]
CenteredInterval[3883820950767006214713149 * 2^-70, 549742081 * 2^-99]
CenteredInterval[1942891204290001448351567 * 2^-69, 536871169 * 2^-99]
CenteredInterval[3886770464739523246473017 * 2^-70, 542203137 * 2^-99]
CenteredInterval[485939880905978091652981 * 2^-67, 536870949 * 2^-99]
CenteredInterval[15190782461237066622933 * 2^-62, 536870950 * 2^-99]
CenteredInterval[486295526330247693092531 * 2^-67, 536870913 * 2^-99]
CenteredInterval[3891255665377470169641075 * 2^-70, 536871010 * 2^-99]
CenteredInterval[1946130403102780505377753 * 2^-69, 536870913 * 2^-99]
CenteredInterval[486674817815632547187347 * 2^-67, 537591809 * 2^-99]
CenteredInterval[3894013673627874174950407 * 2^-70, 537023233 * 2^-99]
CenteredInterval[1948242147422261514256599 * 2^-69, 536870984 * 2^-99]
CenteredInterval[974405360206490698620935 * 2^-68, 545807105 * 2^-99]
CenteredInterval[3898333716969638613695031 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1949934339950745348690455 * 2^-69, 536870913 * 2^-99]
CenteredInterval[3900454793305546443740105 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1950972620341631371028765 * 2^-69, 536871169 * 2^-99]
CenteredInterval[487801581304095559582061 * 2^-67, 536870913 * 2^-99]
CenteredInterval[1952239120286289339259239 * 2^-69, 536871169 * 2^-99]
CenteredInterval[244090667676100557713431 * 2^-66, 536870976 * 2^-99]
CenteredInterval[244148773096630749026681 * 2^-66, 536870961 * 2^-99]
CenteredInterval[1954018269008388378434777 * 2^-69, 536870913 * 2^-99]
CenteredInterval[1954561104648613970459383 * 2^-69, 536870992 * 2^-99]
CenteredInterval[1955266008357559615290559 * 2^-69, 536870989 * 2^-99]
CenteredInterval[3911536012161780185119071 * 2^-70, 536870958 * 2^-99]
CenteredInterval[3912294879455567665912771 * 2^-70, 536871033 * 2^-99]
CenteredInterval[3913678947877726445278531 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1957196442764518043337281 * 2^-69, 537073153 * 2^-99]
CenteredInterval[3915730154498871600092007 * 2^-70, 536870913 * 2^-99]
CenteredInterval[979415110394137980334041 * 2^-68, 536870913 * 2^-99]
CenteredInterval[3918870759104709454934857 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1960063484216015879475325 * 2^-69, 537502977 * 2^-99]
CenteredInterval[3920612477030587795859763 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3921528180770238993997417 * 2^-70, 543558657 * 2^-99]
CenteredInterval[3923685535436435812477801 * 2^-70, 536870919 * 2^-99]
CenteredInterval[3924139120784609049492321 * 2^-70, 536870973 * 2^-99]
CenteredInterval[1962689701105426647811425 * 2^-69, 536902145 * 2^-99]
CenteredInterval[3926283667971567629095025 * 2^-70, 536894721 * 2^-99]
CenteredInterval[982056970905679095741129 * 2^-68, 536871169 * 2^-99]
CenteredInterval[3928995064473006146482255 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3930739169876495160626961 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3931712941220802696559963 * 2^-70, 536871681 * 2^-99]
CenteredInterval[3932904162653958144482589 * 2^-70, 536870913 * 2^-99]
CenteredInterval[61462564322399437211257 * 2^-64, 536870913 * 2^-99]
CenteredInterval[983639688804053537312017 * 2^-68, 553344513 * 2^-99]
CenteredInterval[3935834366027898434871361 * 2^-70, 536871169 * 2^-99]
CenteredInterval[984331839521471459607793 * 2^-68, 536870913 * 2^-99]
CenteredInterval[1969566815107330293235041 * 2^-69, 536871169 * 2^-99]
CenteredInterval[1969843217264391493469305 * 2^-69, 537223425 * 2^-99]
CenteredInterval[1970496199809645104585687 * 2^-69, 536871937 * 2^-99]
CenteredInterval[61598413256071252222651 * 2^-64, 536871169 * 2^-99]
CenteredInterval[3943314322689118277903019 * 2^-70, 536870956 * 2^-99]
CenteredInterval[3944323859500124635018797 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1972893478165874671941533 * 2^-69, 536871169 * 2^-99]
CenteredInterval[3946778850946717575162961 * 2^-70, 536871425 * 2^-99]
CenteredInterval[3947431937976031937895763 * 2^-70, 536871036 * 2^-99]
CenteredInterval[987226136453929955456321 * 2^-68, 551061761 * 2^-99]
CenteredInterval[1975630606616624934589285 * 2^-69, 551930881 * 2^-99]
CenteredInterval[1975954915237779462469943 * 2^-69, 536870997 * 2^-99]
CenteredInterval[1976272595099905500637641 * 2^-69, 546178177 * 2^-99]
CenteredInterval[1977078364415323367371509 * 2^-69, 536875265 * 2^-99]
CenteredInterval[3954812221854523648687207 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3955930775640269859842255 * 2^-70, 536870937 * 2^-99]
CenteredInterval[3957524692472447397241037 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3958341142940254223485987 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3960032773404447106749597 * 2^-70, 536871425 * 2^-99]
CenteredInterval[495181989552909413482281 * 2^-67, 536871169 * 2^-99]
CenteredInterval[990481122682882863627275 * 2^-68, 536871169 * 2^-99]
CenteredInterval[3963480009840068271885373 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1982451043085071736002727 * 2^-69, 546156417 * 2^-99]
CenteredInterval[3966031420568429785496163 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3966613595459802248095115 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3967477492099710011184851 * 2^-70, 548773761 * 2^-99]
CenteredInterval[3969016316919959021679111 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3970605735291574851859795 * 2^-70, 536954113 * 2^-99]
CenteredInterval[3971930223564018186507593 * 2^-70, 538028801 * 2^-99]
CenteredInterval[3973400289065880336579425 * 2^-70, 536871038 * 2^-99]
CenteredInterval[3974014109748861889209273 * 2^-70, 536993025 * 2^-99]
CenteredInterval[1987558780006195467997449 * 2^-69, 536870970 * 2^-99]
CenteredInterval[496995048242369465605935 * 2^-67, 541078017 * 2^-99]
CenteredInterval[124300939955914004191551 * 2^-65, 536871169 * 2^-99]
CenteredInterval[3978666547353038197548039 * 2^-70, 536870913 * 2^-99]
CenteredInterval[994942861157283021282573 * 2^-68, 536871169 * 2^-99]
CenteredInterval[497607923123119876222691 * 2^-67, 536871169 * 2^-99]
CenteredInterval[995581149428570950949489 * 2^-68, 536871169 * 2^-99]
CenteredInterval[1991910399075043016840399 * 2^-69, 542814465 * 2^-99]
CenteredInterval[498118161562925617915087 * 2^-67, 536871169 * 2^-99]
CenteredInterval[1993014791802748436149743 * 2^-69, 536871169 * 2^-99]
CenteredInterval[996661635711626287857607 * 2^-68, 536871169 * 2^-99]
CenteredInterval[3988344217203640563092293 * 2^-70, 536870947 * 2^-99]
CenteredInterval[249310004664469913140309 * 2^-66, 536997633 * 2^-99]
CenteredInterval[997440596502997732405161 * 2^-68, 536871169 * 2^-99]
CenteredInterval[3992329529103721653735437 * 2^-70, 536870913 * 2^-99]
CenteredInterval[3993111160416470224199295 * 2^-70, 553378305 * 2^-99]
CenteredInterval[3994352876760140186646619 * 2^-70, 536871169 * 2^-99]
CenteredInterval[499371249870517030176287 * 2^-67, 536871169 * 2^-99]
CenteredInterval[3996511967806131228573109 * 2^-70, 536871169 * 2^-99]
CenteredInterval[3997679555118660947804483 * 2^-70, 536870913 * 2^-99]
CenteredInterval[124963762309916675302193 * 2^-65, 536870913 * 2^-99]
CenteredInterval[3999618655646343120349723 * 2^-70, 536870963 * 2^-99]
CenteredInterval[62517710555535907068191 * 2^-64, 536871169 * 2^-99]
CenteredInterval[4001791063769828583261443 * 2^-70, 548713985 * 2^-99]
CenteredInterval[4003954326364210839149991 * 2^-70, 536871169 * 2^-99]
CenteredInterval[500592625060599801501699 * 2^-67, 536877313 * 2^-99]
CenteredInterval[4006516862058112780785849 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4007090488455804043169785 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4008098052520557352006515 * 2^-70, 536870962 * 2^-99]
CenteredInterval[4008834440201477713348779 * 2^-70, 536870913 * 2^-99]
CenteredInterval[4010339948784987200667823 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4011971067010872082634397 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4012643437586955308041881 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1003598055887574798584719 * 2^-68, 536870913 * 2^-99]
CenteredInterval[4015649523106426781265657 * 2^-70, 536871169 * 2^-99]
CenteredInterval[1004093303702852934706193 * 2^-68, 536871169 * 2^-99]
CenteredInterval[1004390937758444896361879 * 2^-68, 536871169 * 2^-99]
CenteredInterval[2009581075097657849295493 * 2^-69, 536870913 * 2^-99]
CenteredInterval[4020071391240481918788917 * 2^-70, 536870953 * 2^-99]
CenteredInterval[4020870680231418983531601 * 2^-70, 536870913 * 2^-99]
CenteredInterval[4021897251877723648367573 * 2^-70, 552611585 * 2^-99]
CenteredInterval[502891936691459855431427 * 2^-67, 536910337 * 2^-99]
CenteredInterval[4025320086904282388106101 * 2^-70, 536870923 * 2^-99]
CenteredInterval[4026318664777997224649521 * 2^-70, 536898049 * 2^-99]
CenteredInterval[4027262038100087619344391 * 2^-70, 536871425 * 2^-99]
CenteredInterval[2014004202159832058951227 * 2^-69, 553548782 * 2^-99]
CenteredInterval[4029617793581072668475949 * 2^-70, 536924673 * 2^-99]
CenteredInterval[1007549597256625174781695 * 2^-68, 536870913 * 2^-99]
CenteredInterval[125991498706149756440607 * 2^-65, 536877313 * 2^-99]
CenteredInterval[2016336338890593063527397 * 2^-69, 536870962 * 2^-99]
CenteredInterval[2017159861729465386019179 * 2^-69, 536870913 * 2^-99]
CenteredInterval[4035492189281542230296069 * 2^-70, 536870970 * 2^-99]
CenteredInterval[4036140811000541104420629 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4038261550598687716702799 * 2^-70, 548374785 * 2^-99]
CenteredInterval[2019583505227615291404451 * 2^-69, 536871169 * 2^-99]
CenteredInterval[31561294629793045954077 * 2^-63, 536967937 * 2^-99]
CenteredInterval[4041316934941634598684339 * 2^-70, 536870913 * 2^-99]
CenteredInterval[4041886925141555830647837 * 2^-70, 548056577 * 2^-99]
CenteredInterval[1010801587165178886068989 * 2^-68, 536921857 * 2^-99]
CenteredInterval[4044507275473689297706085 * 2^-70, 543450625 * 2^-99]
CenteredInterval[2023198638326815630072637 * 2^-69, 536871681 * 2^-99]
CenteredInterval[1011868849305657850474283 * 2^-68, 536882433 * 2^-99]
CenteredInterval[4048339763612093544044795 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1012404187065083229087801 * 2^-68, 536870913 * 2^-99]
CenteredInterval[4050151330949607953483723 * 2^-70, 536871002 * 2^-99]
CenteredInterval[4051821570408747143225989 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4053332685923895106066561 * 2^-70, 536871169 * 2^-99]
CenteredInterval[253367484205780842657559 * 2^-66, 536870913 * 2^-99]
CenteredInterval[7919263162671781900133 * 2^-61, 536871169 * 2^-99]
CenteredInterval[4056729574343324251636557 * 2^-70, 536870913 * 2^-99]
CenteredInterval[4057952140762438249121581 * 2^-70, 536871169 * 2^-99]
CenteredInterval[1014781251219171327252925 * 2^-68, 536870927 * 2^-99]
CenteredInterval[4060187317745107293225629 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4061505884440779394905225 * 2^-70, 536894977 * 2^-99]
CenteredInterval[1015557906255067143167459 * 2^-68, 536957953 * 2^-99]
CenteredInterval[2031484128702290681588829 * 2^-69, 536871169 * 2^-99]
CenteredInterval[508050395738009600900599 * 2^-67, 536870913 * 2^-99]
CenteredInterval[2033000358407399884583163 * 2^-69, 536870913 * 2^-99]
CenteredInterval[1016866416954844660183989 * 2^-68, 536870913 * 2^-99]
CenteredInterval[4068336889761760969570863 * 2^-70, 536871169 * 2^-99]
CenteredInterval[2034843471316411795701971 * 2^-69, 536871004 * 2^-99]
CenteredInterval[4070326341827551363959429 * 2^-70, 536870963 * 2^-99]
CenteredInterval[4072447257095704723735373 * 2^-70, 536871169 * 2^-99]
CenteredInterval[1018167301592814916212717 * 2^-68, 537254401 * 2^-99]
CenteredInterval[4073895234864497161338635 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4075332229539796372065501 * 2^-70, 536871681 * 2^-99]
CenteredInterval[2038037497811238133074387 * 2^-69, 545010433 * 2^-99]
CenteredInterval[4077383182217047236742683 * 2^-70, 536870975 * 2^-99]
CenteredInterval[4079521122095578535589727 * 2^-70, 537168385 * 2^-99]
CenteredInterval[255026872461316630449453 * 2^-66, 538039297 * 2^-99]
CenteredInterval[1020380666449050235326053 * 2^-68, 536871169 * 2^-99]
CenteredInterval[2040991209412655018616271 * 2^-69, 536871025 * 2^-99]
CenteredInterval[1020817850662191262749171 * 2^-68, 536871025 * 2^-99]
CenteredInterval[2042450695238515728936337 * 2^-69, 536871169 * 2^-99]
CenteredInterval[2042709343058251841288345 * 2^-69, 537624065 * 2^-99]
CenteredInterval[4087108987224720832280453 * 2^-70, 536870927 * 2^-99]
CenteredInterval[4088266865683311726401371 * 2^-70, 549772801 * 2^-99]
CenteredInterval[4089668345711126653406263 * 2^-70, 536876545 * 2^-99]
CenteredInterval[2045361816493871638915555 * 2^-69, 536870913 * 2^-99]
CenteredInterval[4091726498906305087244661 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4093352466660688914604235 * 2^-70, 536870939 * 2^-99]
CenteredInterval[4094184862961492531742417 * 2^-70, 536871006 * 2^-99]
CenteredInterval[1023801837523269402632713 * 2^-68, 536870913 * 2^-99]
CenteredInterval[256007744768028161732313 * 2^-66, 536871169 * 2^-99]
CenteredInterval[4096905699135223929186499 * 2^-70, 536870970 * 2^-99]
CenteredInterval[2049654047978171842599227 * 2^-69, 536871169 * 2^-99]
CenteredInterval[4100393939401750356112127 * 2^-70, 541854721 * 2^-99]
CenteredInterval[512644592704534654320389 * 2^-67, 536870930 * 2^-99]
CenteredInterval[4102814557565732368432853 * 2^-70, 536870956 * 2^-99]
CenteredInterval[4103403302181035473391767 * 2^-70, 536870913 * 2^-99]
CenteredInterval[2052175150352840871629415 * 2^-69, 536870971 * 2^-99]
CenteredInterval[1026435926004357787450729 * 2^-68, 536870913 * 2^-99]
CenteredInterval[4107337077567912984561753 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1026957090804897648014477 * 2^-68, 536870983 * 2^-99]
CenteredInterval[2054632542472768776409923 * 2^-69, 536870913 * 2^-99]
CenteredInterval[2055278019574488890914231 * 2^-69, 548127233 * 2^-99]
CenteredInterval[4112068920213658234650649 * 2^-70, 536870913 * 2^-99]
CenteredInterval[4113369378771287270307617 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4114225540634894483866079 * 2^-70, 536871681 * 2^-99]
CenteredInterval[16074914744624424943709 * 2^-62, 536870913 * 2^-99]
CenteredInterval[2058086613378637046609281 * 2^-69, 542228481 * 2^-99]
CenteredInterval[4117359884462345709771585 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4118441659123482737152819 * 2^-70, 536871169 * 2^-99]
CenteredInterval[1029967350924246068191237 * 2^-68, 536870995 * 2^-99]
CenteredInterval[2061047668031256467844477 * 2^-69, 536871169 * 2^-99]
CenteredInterval[1030600731436780520094467 * 2^-68, 537064193 * 2^-99]
CenteredInterval[2061557609359384609886175 * 2^-69, 536870964 * 2^-99]
CenteredInterval[4124657280933159780081079 * 2^-70, 536871681 * 2^-99]
CenteredInterval[4125950967799020575810795 * 2^-70, 536871169 * 2^-99]
CenteredInterval[128979226225054370446217 * 2^-65, 537052673 * 2^-99]
CenteredInterval[515970242464794788247031 * 2^-67, 536870954 * 2^-99]
CenteredInterval[1032242302934965440395705 * 2^-68, 536883713 * 2^-99]
CenteredInterval[4130389671239853671454409 * 2^-70, 537568001 * 2^-99]
CenteredInterval[4131700620578619078101113 * 2^-70, 536870944 * 2^-99]
CenteredInterval[1033355883894363792679141 * 2^-68, 536871001 * 2^-99]
CenteredInterval[4134310367246593816712689 * 2^-70, 536871169 * 2^-99]
CenteredInterval[2067673919475621367489731 * 2^-69, 536870913 * 2^-99]
CenteredInterval[1034090889601379424619419 * 2^-68, 536871169 * 2^-99]
CenteredInterval[4137488322190112568424381 * 2^-70, 549004673 * 2^-99]
CenteredInterval[517245615792847676413099 * 2^-67, 536871169 * 2^-99]
CenteredInterval[4140170450694589255925139 * 2^-70, 536870913 * 2^-99]
CenteredInterval[2070489279766044355148437 * 2^-69, 536871169 * 2^-99]
CenteredInterval[4142427413527206467830203 * 2^-70, 536870913 * 2^-99]
CenteredInterval[1035861833773684453298787 * 2^-68, 536871169 * 2^-99]
CenteredInterval[2072437143693849838500407 * 2^-69, 536870913 * 2^-99]
CenteredInterval[4145920300380615041816733 * 2^-70, 536870913 * 2^-99]
CenteredInterval[4146796884617950258602169 * 2^-70, 536870913 * 2^-99]
CenteredInterval[259278401246389427677241 * 2^-66, 536870913 * 2^-99]
CenteredInterval[4149031939827058796860837 * 2^-70, 536871169 * 2^-99]
CenteredInterval[4150271627857027896291167 * 2^-70, 536870945 * 2^-99]
